user_name,favorites,retweets,user_screen_name,created_at,text,user_id,tweet_id
newjob,0,0,87893817,1.51012E+12,"#SAP ##Rollout Expert Data Migration (m/f) in München gesucht von #Giesecke+#Devrient Mobile Security GmbH
http://www.newjob.de/stellenanzeigen/sap-rollout-expert-data-migration.9094.php …pic.twitter.com/1CrEs9VMsr",87893817,9.28144E+17
ERPQuarters,0,0,1054865395,1.51012E+12,http://dilbert.com  http://ift.tt/2m37FBY  #SAP #Dilbert,1054865395,9.28142E+17
Samuel Kumar,0,4,173472647,1.51012E+12,Sap Leonardo to give live insight about machine health and efficiency. Facilitates predictive maintenance which can minimise operational overheads. #SAP #IoTNext #SAPLeonardo #IoTpic.twitter.com/eGdKNs71gd,173472647,9.28141E+17
SAP Labs Israel,0,0,1896791058,1.51012E+12,Area #Product Owner - Development Experience (DevX) #Job at #SAP (#RaananaMIL) #job #JobsatSAPhttps://workfor.us/lifeatsap/3223o ,1896791058,9.2814E+17
Technology Jobs | HH,0,0,569773994,1.51012E+12,#Hiring for SAP OIL & GAS #TechJobs #excellentcommunication #sap #endtoendimplementation #career | Apply Now http://headhonchos.com/jobs/SAP-OIL-GAS-Project-Program-Management-IT-IT-Technology-Software-Services-Hyderabad-1202862 …,569773994,9.2814E+17
Rolland Zanzucchi,1,0,1652962838,1.51012E+12,Nice power by #SAP Enjoy! https://twitter.com/yvesmar/status/928051002426654722 …,1652962838,9.28137E+17
Frank Geisler,1,0,634338098,1.51012E+12,Dieses Gerät wartet auf meine 1. #Blutplasma #Spende im @SpitalLimmattal - haben die auch #SAP mit #IoT? pic.twitter.com/JXp2YOJGvf #SAPadCloud,634338098,9.28136E+17
HCM Info Systems,1,1,2287860565,1.51012E+12,"The Incredible Power of Company-Wide Goal Alignment & Organizational Business Goals : https://goo.gl/34BwEq 
#employers #Hr #HCM #SuccessFactors #SAP #managementskills #humanresourcepic.twitter.com/xeGPSlIvYd",2287860565,9.28136E+17
Matoy Sumayao,0,0,211791869,1.51012E+12,"#SAP is looking for a Solution #Expert #Job, apply now! (#Tokyo13JP) #job https://workfor.us/lifeatsap/17qn0  #JobsatSAPpic.twitter.com/hNW2ZaSs0O",211791869,9.28136E+17
STechies,0,0,60567472,1.51012E+12,"MATCHCODE in SAP and Transaction Codes (Tcodes)

#SAP #ABAP #Matchcode #Tcodes #TransactionCodes...http://fb.me/7kxKdslf4 ",60567472,9.28133E+17
SAP Re-Engineering,0,0,235172341,1.51012E+12,#SAP The <b>SAP</b> SE (<b>SAP</b>) Stake Boosted by Ngam Advisors LP: SAP SE logo Ngam… https://goo.gl/fb/D8WQoC ,235172341,9.2813E+17
SAP Re-Engineering,0,0,235172341,1.51012E+12,#SAP <b>SAP</b> SE (NYSE:<b>SAP</b>) Position Raised by Fisher Asset Management LLC: SAP SE… https://goo.gl/fb/zvmphw ,235172341,9.2813E+17
SAP Re-Engineering,0,0,235172341,1.51012E+12,#SAP <b>SAP</b> Has Shown Us That Bribery Doesn't Happen In A Vacuum: The software company… https://goo.gl/fb/t1Pj7c ,235172341,9.2813E+17
SAP Re-Engineering,0,0,235172341,1.51012E+12,#SAP <b>SAP</b> GRC Lead Analyst - FIN0009677: This individual will be responsible for the… https://goo.gl/fb/mSabHS ,235172341,9.2813E+17
SAP Re-Engineering,0,0,235172341,1.51012E+12,#SAP <b>SAP</b> S4 HANA IDES 1610 Installation: This is a contract that you can do 100… https://goo.gl/fb/hp4rvc ,235172341,9.2813E+17
MBA Jobs Healthcare,0,1,443877093,1.51012E+12,"High Touch Customer Success #manager (Syd or Mel): #SAP, Australia (New South Wales). http://www.MBA-Exchange.com/mba-job/SAP-High-Touch-Customer-Success-Manager-(Syd-or-Mel)-in_880292c0389bc0ad … #MBA #jobs #Healthcare",443877093,9.2813E+17
SPOSEA,0,0,3145259649,1.51012E+12,#simplify your transition from #excel to #SAP: http://bit.ly/2wKCC1f ,3145259649,9.28129E+17
Varun Arora,0,0,7.17324E+17,1.51012E+12,#ideation #solutionspace #imagination #diverse #perspective @rahul25sa #SAP pic.twitter.com/UEYqGOcmXi,7.17324E+17,9.28129E+17
Paul Kraeger,1,0,39276143,1.51012E+12,Moving #SAP S/4HANA to the #cloud? Some things to keep in mind http://trap.it/dTYkb  #4HANApic.twitter.com/b8BjKxBWBd,39276143,9.28124E+17
HCM Info Systems,3,3,2287860565,1.51012E+12,#MorningMotivation #InspirationalQuotes #employers #Hr #HCM #SuccessFactors #SAP #managementskills #HumanResourcespic.twitter.com/zPBRXlyk4G,2287860565,9.28122E+17
Varun Arora,0,0,7.17324E+17,1.51012E+12,"#desirability #Feasibility #Viability are backbone of any innovative product @rahul25sa
#SAP #solutipn #developer",7.17324E+17,9.28122E+17
AntiCorruptionDigest,0,0,4220627254,1.51012E+12,SAP Has Shown Us That Bribery Doesn’t Happen… http://click.serpcom.com/PzpMsY  #Africa #AntiCorruption #anticorruption #corruption #SAP #GetUrRiskOnpic.twitter.com/Y0KZI1NPCg,4220627254,9.28119E+17
AmsterdamTechJobs,0,0,4854191933,1.51012E+12,EU Trade Compliance Import Export Adviser @stepstone Amsterdam http://bit.ly/2w4uuq9  #Microsoft #SAP #Security,4854191933,9.28117E+17
Joey Clark,0,0,173450550,1.51011E+12,PureStorage: Reduce your #SAP mgmt time & costs; speed up copy performance from days to hrs w/ our new Copy Automa… http://purefla.sh/2ybNX8M ,173450550,9.28116E+17
MBA Jobs Healthcare,0,0,443877093,1.51011E+12,"High Touch Customer Success #manager (Mel-Syd): #SAP, Australia (Victoria). http://www.MBA-Exchange.com/mba-job/SAP-High-Touch-Customer-Success-Manager-(Mel-Syd)-in_00e6fe82dd9f3d5e … #MBA #jobs #Healthcare",443877093,9.28114E+17
MBA Jobs in Asia,0,0,443869077,1.51011E+12,"Senior General #business #sales Executive: #SAP, Indonesia (DKI Jakarta). http://www.MBA-Exchange.com/mba-job/SAP-Senior-General-Business-Sales-Executive-in_7622c1b1f5db22be … #MBA #jobs #Asia",443869077,9.28114E+17
Pure Storage,2,1,193510857,1.51011E+12,Reduce your #SAP mgmt time & costs; speed up copy performance from days to hrs w/ our new Copy Automation Tool http://purefla.sh/2ybNX8M ,193510857,9.28113E+17
Netpartners,1,0,706274726,1.51011E+12,Únete a nuestro #Team en #Latam si tienes alguno de estos perfiles #SAP y estas localizado en #Guatemala #Panamá y #Nicaragua envía tu CVpic.twitter.com/E6TDclG2wT,706274726,9.28113E+17
Drawing,0,0,2173293979,1.51011E+12,RT @AroraItzs: @rahul25sa #design #thinking #workshop #SAP #Innovation #Drawing #skills #over #page,2173293979,9.28112E+17
Varun Arora,0,0,7.17324E+17,1.51011E+12,@rahul25sa #design #thinking #workshop #SAP #Innovation #Drawing #skills #over #page,7.17324E+17,9.28112E+17
Michael Management,0,0,370638659,1.51011E+12,Register for this new MMC webinar: Subscription Based Business Models with SAP Hybris Billing #SAP #SAPTraining http://ow.ly/R58w30fG0ys pic.twitter.com/vbvdXUHu8z,370638659,9.2811E+17
Iclif Asia,1,0,1945790808,1.51011E+12,@VRFerose is coming up next! #AutismAwareness #SAP pic.twitter.com/RSOTYC8pVM,1945790808,9.28104E+17
Lucresia,0,0,168914586,1.51011E+12,"Mi tv tiene #SAP!! Ahora puedo escuchar #TheLostCanvas en japonés que emoción, que emoción, que emoción!!!! ",168914586,9.28102E+17
MBA Jobs West Europe,0,0,443872028,1.51011E+12,"Strategic #sales #development Representative: #SAP, Ireland (Dublin). http://www.MBA-Exchange.com/mba-job/SAP-Strategic-Sales-Development-Representative-in_e33bcf09eafb33e9 … #MBA #jobs #WesternEurope",443872028,9.28101E+17
MBA Jobs in Asia,0,1,443869077,1.51011E+12,"Value Senior Advisor: #SAP, Indonesia (DKI Jakarta). http://www.MBA-Exchange.com/mba-job/SAP-Value-Senior-Advisor-in_5becd150f2e64c34 … #MBA #jobs #Asia",443869077,9.28101E+17
Matoy Sumayao,0,0,211791869,1.51011E+12,#SAP: Presales Senior #Specialist - SAP-EPM #Job in #Singapore01SG #job https://workfor.us/lifeatsap/3y9sk82 … #JobsatSAPpic.twitter.com/ghZ8Kb5J9n,211791869,9.281E+17
Red CDUK,1,0,2557717597,1.51011E+12,"Destacado: SAP ganó 2.172 millones de euros hasta septiembre, un 3 % más http://www.lavanguardia.com/vida/20171019/432177182680/sap-gano-2172-millones-hasta-septiembre-un-3--mas.html … #SAP",2557717597,9.28099E+17
Haylee Wolf,3,0,2957529425,1.51011E+12,Senior year is going by so fast & I’m slowly getting more and more depressed about leaving my family #sap,2957529425,9.28099E+17
SAP Focus,0,0,8.98248E+17,1.51011E+12,#sap #jobspic.twitter.com/pmgOJstyOh,8.98248E+17,9.28098E+17
SPOSEA,0,0,3145259649,1.51011E+12,BrightPrice DealManager The Unified #Price Management Solution for #SAP Software http://bit.ly/2wbNzVS ,3145259649,9.28095E+17
Jonathan Case,0,0,440954441,1.51011E+12,"Random words taken from my work-related #email traffic today, in no particular order:

#provisioning
#governance
#controls
#segregation
#help
#GFEBS
#officer
#auditability
#SAP

Yes, this is continued proof that my work is not worth discussing.

#240characters",440954441,9.2809E+17
InsideSAP,1,3,25939150,1.51011E+12,Australian Government signs cross-agency agreement with @SAPANZ http://bit.ly/2ikwNPx  #SAP #publicsector #digitaltransformationpic.twitter.com/IpHWj2E7Gl,25939150,9.2809E+17
Marietta SDI SAP,1,1,256125533,1.51011E+12,"#SAP Enterprise is the #newblack. Just Love it
https://www.youtube.com/watch?v=NdrefGrVIDk …
@_bgoerke @UXSamYen you rocks¡ @sap https://www.youtube.com/watch?v=9t5LqzbNE3c&t=348s …pic.twitter.com/frvpJLgJtZ",256125533,9.2809E+17
SAP Support Help,1,0,491381837,1.51011E+12,#ASKCIC: Looking for #SAP product documentation and guides? Check out the SAP Help Portal today: http://spr.ly/60188hQ24 pic.twitter.com/DtGJxyhVi6,491381837,9.2809E+17
Madanmohan Rao,3,2,49011247,1.51011E+12,"“#Blockchain possibilities are versatile & implicit to literally all industries” - N.Athalye, #SAP https://yourstory.com/2017/11/heres-biggies-world-betting-big-blockchain/?utm_source=twitter … via @YourStoryCo",49011247,9.28088E+17
Alessandro Banzer,0,0,68430445,1.51011E+12,"Setting up #SAP #IDM, SAP Cloud Identity Authentication Service and SAP Cloud Identity Provisioning Service https://buff.ly/2yf40Tp pic.twitter.com/lvoOU9wVWq",68430445,9.28087E+17
SummerRain,0,0,79408406,1.51011E+12,Senior Developer SAP Cloud #Operations Engineeri... in #DresdenSNDE at #SAP #job https://workfor.us/lifeatsap/1g9do8 … #JobsatSAPpic.twitter.com/3mLRGht8j6,79408406,9.28086E+17
KEMP Technologies,0,1,24949868,1.51011E+12,Highly Available #SAP in Azure  #Cloud #Strategy #MVP #Digital @DaveRndnhttps://kempte.ch/2m1Ws4I ,24949868,9.28086E+17
Renew HR,1,0,7.4172E+17,1.51011E+12,House Passes Joint Employer Legislation https://www.shrm.org/resourcesandtools/legal-and-compliance/employment-law/pages/house-passes-joint-employer-bill.aspx?utm_source=dlvr.it&utm_medium=twitter … #SuccessFactors #SAP #HRpic.twitter.com/eI6I7BYa9A,7.4172E+17,9.28085E+17
MBA Jobs Consulting,0,0,443883661,1.51011E+12,"Cloud #services Operations Lead (S4/Hana / Advisory / Hybris / Success Factors): #SAP, USA (... http://www.MBA-Exchange.com/mba-job/SAP-Cloud-Services-Operations-Lead-(S4-Hana---Advisory---Hybris---Success-Factors)-in_18cc460c9c86397e … #MBA #jobs #Consulting",443883661,9.28085E+17
MBA Jobs in Asia,0,0,443869077,1.51011E+12,"Business #development Senior Specialist: #SAP, South Korea (Seoul). http://www.MBA-Exchange.com/mba-job/SAP-Business-Development-Senior-Specialist-in_f26d0944c1017795 … #MBA #jobs #Asia",443869077,9.28085E+17
EPI-USE Labs,0,0,552503948,1.51011E+12,"Variance Monitor benefits in a nutshell, watch demo http://bit.ly/1rGV2FO  Help with Support packs and TUBS, automate the testing #SAPtd #SAP",552503948,9.28085E+17
Simon Aspinall,0,0,39811765,1.51011E+12,"RT @virtustream
Excited to be working with @unisyscorp to migrate US Dept of Interior (@Interior ) #SAP Environment to the cl…http://bit.ly/1f2nISQ ",39811765,9.28084E+17
Matthias Nicola,0,3,9.20226E+17,1.51011E+12,"Forbes ranking and analysis of the top #cloud computing vendors #Microsoft #Amazon #IBM #Salesforce #SAP
https://www.forbes.com/sites/bobevans1/2017/11/07/the-top-5-cloud-computing-vendors-1-microsoft-2-amazon-3-ibm-4-salesforce-5-sap/#2af00bcd6f2e …pic.twitter.com/zda7CQ2JxG",9.20226E+17,9.28084E+17
EPI-USE Labs,0,0,552503948,1.51011E+12,"Day two #SAP #TechEd && #Dcode Las Vegas, time flies !! What's your agenda visit booth 134 for demos on Object and Client Copy http://bit.ly ",552503948,9.28084E+17
ANR Consulting Group,0,0,1923520392,1.51011E+12,"ANR Consulting Group, Inc. is hiring a Sr. SAP HANA Modeler/Developer in Dallas, TX #job #SAP #HANA, http://www.dice.com/jobs/detail/-/10358546/221522 …",1923520392,9.28083E+17
Renew HR,0,1,7.4172E+17,1.51011E+12,"DHS Ends Protected Immigration Status for 2,500 Nicaraguans https://www.shrm.org/resourcesandtools/hr-topics/talent-acquisition/pages/dhs-ends-tps-nicaragua-haiti-honduras-el-salvador.aspx?utm_source=dlvr.it&utm_medium=twitter … #SuccessFactors #SAP #HRpic.twitter.com/suXWApt3c2",7.4172E+17,9.28081E+17
Paxus Tech + Digital,0,0,338785232,1.51011E+12,#SAP Test Analyst - HCM & HR: Large Federal Government Agency seeking multiple SAP Test Analyst… http://dlvr.it/PznWRw  #Australia #ITjobs,338785232,9.28081E+17
SAP Re-Engineering,0,0,235172341,1.51011E+12,"#SAP Manual Testing-<b>SAP</b>, SQL: Apply for Manual Testing-SAP, SQL job with citrix in… https://goo.gl/fb/yrYBYM ",235172341,9.28081E+17
CloudLanes,0,0,7.63081E+17,1.51011E+12,"The #Top5 #cloudcomputing Vendors: #1 #Microsoft , #2 #Amazon #3 #IBM, #4 #Salesforce , #5 #SAP via @forbeshttps://www.forbes.com/sites/bobevans1/2017/11/07/the-top-5-cloud-computing-vendors-1-microsoft-2-amazon-3-ibm-4-salesforce-5-sap/#18533a5a6f2e …",7.63081E+17,9.2808E+17
Archie Pengal,0,0,7.82809E+17,1.51011E+12,"The #Top5 #cloudcomputing Vendors: #1 #Microsoft , #2 #Amazon #3 #IBM, #4 #Salesforce , #5 #SAP via @forbes https://www.forbes.com/sites/bobevans1/2017/11/07/the-top-5-cloud-computing-vendors-1-microsoft-2-amazon-3-ibm-4-salesforce-5-sap/#18533a5a6f2e …",7.82809E+17,9.2808E+17
Edilberto Riapira,0,1,459736282,1.51011E+12,"#Martes #SAP mi  #Café #Salsa 
Extrañándote de Michel el Buenónhttps://open.spotify.com/track/5U4v7JyApEbijyfwVQKYn4?si=qy2aVCStQ2Wc50wcGU545g …",459736282,9.2808E+17
© Sophie W. Smith 📷,0,0,634833974,1.51011E+12,"Just ordered it, curious to read indeed. #SAP #Nation: a #runaway #software #economy by Vinnie Mirchandani https://www.amazon.com/dp/B00Q5MW21C/ref=cm_sw_r_tw_dp_x_Q.LaAb4B00SD7 … @amazon",634833974,9.28074E+17
InsideSAP,1,2,25939150,1.51011E+12,First book on #SAP #S/4HANA-driven #logistics released by @sappress http://bit.ly/2gSw7R6  #procurement #supplychainpic.twitter.com/P9wdijxsz3,25939150,9.28074E+17
Simon Paul Hair,0,0,485561425,1.51011E+12,Why is learning from failure so important? https://buff.ly/2y8dfoh  #SAP #Tech #Leadership @PrecisionSydney @Jay_Precision,485561425,9.28074E+17
Janeth Key,0,0,83416191,1.5101E+12,"Llegué a http://consultoria-sap.com  buscando info sobre #ERP #SAP. Excelente sitio, sigo a @sap_blog, hay #cursos e instructivos #gratis!",83416191,9.28073E+17
Monica Lei L. Golen,0,0,71965465,1.5101E+12,Customer #Support #Representative II Job at #SAP in #SanFranciscoCAUS #job https://workfor.us/lifeatsap/yq8qx  #JobsatSAPpic.twitter.com/zJxsOQSmF7,71965465,9.28071E+17
MBA Jobs Consulting,0,0,443883661,1.5101E+12,"Solution Advisor Specialist - SAP Basis / Infrastructure: #SAP, United Kingdom (England). http://www.MBA-Exchange.com/mba-job/SAP-Solution-Advisor-Specialist---SAP-Basis---Infrastructure-in_63ea246fdff8d95d … #MBA #jobs #Consulting",443883661,9.28069E+17
KAT-astrophic,3,0,24333875,1.5101E+12,Take me as I am take my life! I would give it all I would sacrifice #Sap will always be a love struck 14 when this song comes on #Lame ,24333875,9.28068E+17
RYBO CHEN,0,0,50315368,1.5101E+12,So cool that #SAP Vancouver now has Stillness Space for mindfulness! Thanks @jennycoleman76! #LifeAtSAPpic.twitter.com/D3SeLJY8zF – at SAP Canada,50315368,9.28066E+17
insidesapasia,0,0,4715606172,1.5101E+12,First book on #SAP #S/4HANA-driven #logistics released by @sappress http://bit.ly/2ilqn2r  #procurement #supplychainpic.twitter.com/tCC5CDCIGk,4715606172,9.28065E+17
syslink,0,0,7.94212E+17,1.5101E+12,"The good, bad and ugly - SAP Solution Manager https://hubs.ly/H096yYQ0  #SAP #solman #solman72 #sapcp #erp #cloud",7.94212E+17,9.28063E+17
Renew HR,0,0,7.4172E+17,1.5101E+12,Employers May be Liable for Worker Identity Theft https://www.shrm.org/resourcesandtools/legal-and-compliance/state-and-local-updates/pages/employers-may-be-liable-for-worker-identity-theft.aspx?utm_source=dlvr.it&utm_medium=twitter … #SuccessFactors #SAP #HRpic.twitter.com/DNyfjl5jTZ,7.4172E+17,9.28063E+17
... In the making,0,0,7.67784E+17,1.5101E+12,Would someone point me to where I can find a list of what @successfactors #workforceanalytics 'finance pack' offers/include? #SAP #successfactors #WFA,7.67784E+17,9.28062E+17
João Branquinho,0,0,150596622,1.5101E+12,#SAP: SAP HANA Enterprise Cloud #Partner #Director Job in #AtlantaGAUS #job https://workfor.us/lifeatsap/16fv5l … #JobsatSAPpic.twitter.com/MkX7SjjyJA,150596622,9.28058E+17
Diony Ruiz R,0,0,119828299,1.5101E+12,#SAP What is Blockchain? https://news.sap.com/what-is-blockchain/#.WeOrPYKJF6w.twitter …pic.twitter.com/KBuQHThZVI,119828299,9.28054E+17
Kerry B.,0,0,4745342114,1.5101E+12,#SAP #CX How Technology Enhances The Customer Experience - Consumer interaction is at the forefront of technolo...http://ow.ly/hEII50f3daH ,4745342114,9.28054E+17
Gimmal,0,0,49965806,1.5101E+12,Let's look at 5 reasons #Office365 can be turned into the ideal platform to manage #SAP content http://bit.ly/2yqJaV6 pic.twitter.com/1AIKOJwrmy,49965806,9.28053E+17
Diony Ruiz R,0,0,119828299,1.5101E+12,#SAP How to Integrate and Configure a Packing Station in the SAP Logistics Execution System https://goo.gl/BPPZrY pic.twitter.com/EZmLJdpgx5,119828299,9.28053E+17
Diony Ruiz R,0,0,119828299,1.5101E+12,#SAP Diving Deep Into Digital Experiences http://www.digitalistmag.com/executive-research/diving-deep-into-digital-experiences …pic.twitter.com/P85n5CAODN,119828299,9.28053E+17
Diony Ruiz R,0,0,119828299,1.5101E+12,#SAP Why The Time Is Now For AI And Machine Learning http://www.digitalistmag.com/digital-economy/2017/10/11/time-for-ai-machine-learning-05413783 …pic.twitter.com/UfkaGRVPJq,119828299,9.28052E+17
tonycompton,2,3,16364647,1.5101E+12,"The average #CMO tenure is short. 2-4 years. Maybe. For the CMO who sponsors an #SAP, #Oracle, or #salesforce event, learn to pass this #marketing stress test. For #CEOs, learn to administer this test. #DF17 #OpenWorld #SapphireNow https://gettingpresence.wordpress.com/2017/05/05/the-ceo-cmo-11-post-event-stress-test/ … #technology #software",16364647,9.28052E+17
MBA Jobs Consulting,0,0,443883661,1.5101E+12,"SAP Sr. EIM #consultant (U.S. based): #SAP, USA (Illinois). http://www.MBA-Exchange.com/mba-job/SAP-SAP-Sr.-EIM-Consultant-(U.S.-based)-in_4cef71814690d52e … #MBA #jobs #Consulting",443883661,9.28052E+17
MBA Jobs Healthcare,0,0,443877093,1.5101E+12,"Partner #recruiting&Activation Sr Spec: #SAP, China (Jilin Province). http://www.MBA-Exchange.com/mba-job/SAP-Partner-RecruitingandActivation-Sr-Spec-in_d34940a349f44be7 … #MBA #jobs #Healthcare",443877093,9.28052E+17
SpellerInt SAP,0,0,299504046,1.5101E+12,"Welcome new followers @kd5427 @mvollmer1 @alessandr0b @Matthewbrowett @shaikhabdul_786
Great to connect!
#SAP #SAPrecruitmentpic.twitter.com/fjB6efP9E6",299504046,9.28051E+17
BPBD,0,0,7.52197E+17,1.5101E+12,#SAP ABC Announces Thankgiving-Themed Programming! - … comprise the network’s Thanksgiving programming for 2017... http://ow.ly/2dHj50f3bgU ,7.52197E+17,9.2805E+17
